date;US;Mexico;Belgium;Afghanistan;Netherlands
2021-09-17;382612503.0;94300526.0;16442235.0;1979652.0;22196529.0
2021-09-18;383467616.0;94858068.0;16442235.0;1979652.0;22196529.0
2021-09-19;384121020.0;95271399.0;16442235.0;1979652.0;22196529.0
2021-09-20;384821583.0;95638622.0;16475767.0;3133227.0;22196529.0
2021-09-21;385356632.0;96080633.0;16488834.0;3133227.0;22196529.0
2021-09-22;386097435.0;96793184.0;16500122.0;3133227.0;22253571.0
2021-09-23;386435012.0;97523713.0;16547848.0;3133227.0;22272373.0
2021-09-24;387151612.0;98282544.0;16572780.0;3133227.0;22272373.0
2021-09-25;387927801.0;98895325.0;16572780.0;3133227.0;22272373.0
2021-09-26;388623236.0;99186517.0;16572780.0;3133227.0;22272373.0
2021-09-27;389202304.0;99366403.0;16644129.0;3133227.0;22272373.0
2021-09-28;389716135.0;99868671.0;16672036.0;3133227.0;22272373.0
2021-09-29;390558487.0;100516964.0;16672036.0;3133227.0;22330505.0
2021-09-30;391458873.0;101190484.0;16741666.0;3133227.0;23585124.0
2021-10-01;392275017.0;101782415.0;16741666.0;3133227.0;23585124.0
2021-10-02;393211123.0;101782415.0;16741666.0;3133227.0;23585124.0
2021-10-03;394383717.0;101782415.0;16741666.0;3133227.0;23585124.0
2021-10-04;395466444.0;102643418.0;16814892.0;3133227.0;23585124.0
2021-10-05;396243267.0;103446451.0;16837592.0;3133227.0;23667267.0
2021-10-06;397200008.0;104554441.0;16868585.0;3133227.0;23667267.0
2021-10-07;398057328.0;105320232.0;16908680.0;2369625.0;23698483.0
2021-10-08;399175036.0;106121884.0;16908680.0;2369625.0;23698483.0
2021-10-09;400299074.0;106730702.0;16908680.0;2369625.0;23698483.0
2021-10-10;400352880.0;107154354.0;16980625.0;2491952.0;23698483.0
2021-10-11;400401115.0;107381477.0;17007044.0;2491952.0;23698483.0
2021-10-12;402088155.0;107921674.0;17036500.0;2491952.0;23698483.0
2021-10-13;402880375.0;108947179.0;17071861.0;2491952.0;23767664.0
2021-10-14;403871819.0;108947179.0;17113414.0;2517902.0;23793422.0
2021-10-15;404958784.0;110574539.0;17113414.0;2517902.0;23793422.0
2021-10-16;405789001.0;111427630.0;17113414.0;2517902.0;23793422.0
2021-10-17;406590369.0;112011828.0;17113414.0;2517902.0;23793422.0
2021-10-18;407151805.0;112198441.0;17192851.0;2566925.0;23793422.0
2021-10-19;407767988.0;112603277.0;17213620.0;2566925.0;23858776.0
2021-10-20;408488675.0;112996000.0;17239738.0;2566925.0;23858776.0
2021-10-21;409314310.0;113471215.0;17272533.0;2566925.0;23884413.0
